uID,variable,factor,.id,source,alt1.3,alt1.4,alt1.5,alt1.6,alt1.7,alt1.8,alt2.3,alt2.4,alt2.5,alt2.6,alt2.7,alt2.8,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
1,2,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,5,6,8,4,8,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Anderson|Critcher|Miyamoto|Kay|Inbar|Bauer|Graham|Huang|VanLange|Hauser|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
2,2,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,5,6,7,3,7,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|Hauser|Graham|Kay|Anderson|Rottenstrich|Ross.Slate1|Critcher|Miyamoto|VanLange|Alter|Huang,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,12,Global,NON-WEIRD,TRUE
6,1,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,4,7,5,8,8,8,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Hauser|Kay|VanLange|Alter|Huang|Miyamoto|Bauer|Graham|Anderson|Inbar|Ross.Slate1,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,6,Global,NON-WEIRD,TRUE
7,1,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,8,5,8,4,8,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Graham|VanLange|Alter|Huang|Critcher|Bauer|Inbar|Kay|Rottenstrich|Ross.Slate1|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
8,2,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,9,9,5,9,3,8,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Critcher|Ross.Slate1|Kay|Miyamoto|Anderson|Rottenstrich|VanLange|Graham|Huang|Hauser|Inbar|Alter,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,13,Global,NON-WEIRD,TRUE
9,0,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,9,5,3,9,4,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Rottenstrich|Critcher|Anderson|Miyamoto|VanLange|Ross.Slate1|Alter|Bauer|Huang|Kay|Graham|Hauser,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,8,Global,NON-WEIRD,TRUE
10,0,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,8,5,3,4,1,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Ross.Slate1|Hauser|Inbar|Graham|Kay|Rottenstrich|Bauer|Miyamoto|VanLange|Critcher|Huang,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
11,2,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,8,5,5,5,3,8,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Inbar|Kay|VanLange|Ross.Slate1|Bauer|Critcher|Miyamoto|Hauser|Graham|Rottenstrich|Huang|Anderson,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,1,Global,NON-WEIRD,TRUE
14,0,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,7,5,5,4,3,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Alter|Hauser|Anderson|Rottenstrich|Ross.Slate1|Miyamoto|Graham|Huang|VanLange|Kay|Inbar|Critcher,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
15,0,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,9,5,5,1,5,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Inbar|Alter|Rottenstrich|Ross.Slate1|Graham|VanLange|Kay|Hauser|Anderson|Miyamoto|Huang|Bauer,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,3,Global,NON-WEIRD,TRUE
16,1,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,1,8,1,1,4,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Alter|Anderson|Critcher|Graham|Huang|VanLange|Kay|Rottenstrich|Miyamoto|Bauer|Ross.Slate1|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,2,Global,NON-WEIRD,TRUE
17,2,Fluent,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,8,6,8,3,9,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Inbar|Graham|Rottenstrich|Miyamoto|Anderson|Alter|VanLange|Huang|Bauer|Critcher|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,8,Global,NON-WEIRD,TRUE
