.id,source,inba1.3,inba2.3,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,6,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Ross.Slate1|Huang|Miyamoto|Graham|Rottenstrich|VanLange|Alter|Bauer|Anderson|Hauser|Inbar,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,3296,13,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,,2,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Ross.Slate1|Kay|Inbar|Bauer|Graham|Hauser|Miyamoto|Alter|Anderson|Rottenstrich|VanLange,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,3297,5,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,,3,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Rottenstrich|Anderson|Alter|Huang|Critcher|Kay|Ross.Slate1|Hauser|Inbar|Miyamoto|Graham|Bauer,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),3298,10,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,,3,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Ross.Slate1|Hauser|Critcher|Miyamoto|VanLange|Kay|Inbar|Graham|Anderson|Huang|Bauer,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),3299,9,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,2,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Critcher|Ross.Slate1|Alter|Anderson|Hauser|Kay|Bauer|Inbar|Rottenstrich|VanLange|Miyamoto|Graham,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,3300,9,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,4,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Alter|Miyamoto|Kay|Ross.Slate1|Inbar|Hauser|VanLange|Critcher|Huang|Bauer|Rottenstrich|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,3301,6,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,,1,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Bauer|Anderson|VanLange|Graham|Ross.Slate1|Critcher|Hauser|Miyamoto|Huang|Inbar|Rottenstrich|Alter,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,3302,11,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,3,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Huang|Alter|Graham|Critcher|Bauer|Anderson|VanLange|Rottenstrich|Hauser|Miyamoto|Ross.Slate1|Kay,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,3305,1,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,1,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Rottenstrich|Bauer|Huang|Ross.Slate1|Inbar|Graham|Miyamoto|Critcher|VanLange|Anderson|Hauser|Alter,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,3306,6,Secondary,all,TRUE
ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,badaniaon,6,,badaniaon,badaniaon,badaniaon,Poland,badania.net,Polish,1,"",No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Kay|Rottenstrich|Ross.Slate1|Critcher|Anderson|Alter|Graham|Inbar|Bauer|Hauser|Miyamoto|VanLange,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,3307,9,Secondary,all,TRUE
