.id,source,haus1.1,haus1.1t_1,haus2.1,haus2.1t_1,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,62.408,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Anderson|Critcher|Miyamoto|Kay|Inbar|Bauer|Graham|Huang|VanLange|Hauser|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,1,12,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,38.512,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|Hauser|Graham|Kay|Anderson|Rottenstrich|Ross.Slate1|Critcher|Miyamoto|VanLange|Alter|Huang,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,2,3,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,2,110.725,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Inbar|Critcher|Kay|VanLange|Anderson|Ross.Slate1|Miyamoto|Rottenstrich|Bauer|Alter|Huang|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,3,13,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,42.664,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|VanLange|Huang|Inbar|Graham|Kay|Anderson|Ross.Slate1|Hauser|Miyamoto|Alter|Critcher,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,4,10,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,83.631,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Miyamoto|Huang|VanLange|Anderson|Rottenstrich|Critcher|Bauer|Inbar|Kay|Graham|Ross.Slate1|Alter,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,5,1,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,88.817,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Hauser|Kay|VanLange|Alter|Huang|Miyamoto|Bauer|Graham|Anderson|Inbar|Ross.Slate1,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,6,3,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,32.655,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Graham|VanLange|Alter|Huang|Critcher|Bauer|Inbar|Kay|Rottenstrich|Ross.Slate1|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,7,2,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,31.879,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Critcher|Ross.Slate1|Kay|Miyamoto|Anderson|Rottenstrich|VanLange|Graham|Huang|Hauser|Inbar|Alter,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,8,11,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,33.9,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Rottenstrich|Critcher|Anderson|Miyamoto|VanLange|Ross.Slate1|Alter|Bauer|Huang|Kay|Graham|Hauser,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,9,13,Global,NON-WEIRD,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,52.618,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Ross.Slate1|Hauser|Inbar|Graham|Kay|Rottenstrich|Bauer|Miyamoto|VanLange|Critcher|Huang,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,10,4,Global,NON-WEIRD,TRUE
