uID,variable,factor,.id,source,geis1.1,geis2.1,geis.dv_1,geis.dv_2,geis.dv_3,geis.dv_4,geis.dv_5,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
1,4.16666666666667,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,4,4,4,6,6,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,4,Global,WEIRD,TRUE
2,4.83333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,6,6,4,6,5,3,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hsee|Zhong|Hauser|Tversky|Gray|Risen|Schwarz|Norenzayan|Knobe|Ross.Slate2|Zaval|Savani|Geissner|Tversky.Gati|Shafir,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,13,Global,WEIRD,TRUE
4,4.33333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,4,4,5,5,4,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Schwarz|Risen|Norenzayan|Zaval|Tversky|Geissner|Ross.Slate2|Gray|Savani|Knobe|Hsee|Zhong|Tversky.Gati|Hauser|Shafir,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,6,Global,WEIRD,TRUE
5,5.33333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,6,5,7,4,5,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hsee|Tversky.Gati|Zaval|Hauser|Ross.Slate2|Norenzayan|Shafir|Savani|Schwarz|Knobe|Tversky|Geissner|Gray|Risen|Zhong,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,12,Global,WEIRD,TRUE
7,5.83333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,5,5,6,6,6,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Knobe|Schwarz|Tversky.Gati|Zhong|Hauser|Risen|Norenzayan|Geissner|Savani|Tversky|Shafir|Ross.Slate2|Hsee|Zaval|Gray,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,8,Global,WEIRD,TRUE
9,6.66666666666667,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,7,7,7,7,3,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Schwarz|Gray|Hauser|Tversky|Zhong|Risen|Savani|Knobe|Shafir|Norenzayan|Geissner|Hsee|Tversky.Gati|Ross.Slate2|Zaval,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,11,Global,WEIRD,TRUE
10,4.83333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,4,4,5,3,3,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Norenzayan|Geissner|Hauser|Zaval|Savani|Ross.Slate2|Schwarz|Tversky.Gati|Shafir|Knobe|Zhong|Gray|Hsee|Risen|Tversky,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,2,Global,WEIRD,TRUE
11,6.66666666666667,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,6,6,5,7,5,1,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Zaval|Zhong|Ross.Slate2|Tversky.Gati|Schwarz|Risen|Gray|Hsee|Savani|Geissner|Tversky|Shafir|Hauser|Norenzayan|Knobe,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,10,Global,WEIRD,TRUE
14,7.33333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,5,6,7,6,6,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hsee|Ross.Slate2|Zhong|Geissner|Tversky.Gati|Schwarz|Tversky|Knobe|Gray|Zaval|Hauser|Savani|Risen|Norenzayan|Shafir,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,4,Global,WEIRD,TRUE
16,6.83333333333333,Long,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,1,,5,5,5,5,5,2,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Savani|Tversky|Risen|Zhong|Zaval|Hauser|Knobe|Hsee|Gray|Geissner|Ross.Slate2|Shafir|Norenzayan|Tversky.Gati|Schwarz,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,10,Global,WEIRD,TRUE
