"","session_id","referrer","anch4group","anchoring4"
"5204",2479820,"tamuon","lowanchor",4000
"5205",2479821,"tamuon","lowanchor",10000
"5206",2479829,"tamuon","highanchor",40000
"5207",2479834,"tamuon","lowanchor",125
"5208",2479835,"tamuon","highanchor",30000
"5209",2479842,"tamuon","lowanchor",300
"5210",2479846,"tamuon","lowanchor",600
"5211",2479847,"tamuon","lowanchor",500
"5212",2479864,"tamuon","lowanchor",1000
"5213",2479877,"tamuon","lowanchor",324
"5214",2479886,"tamuon","highanchor",30000
"5215",2479892,"tamuon","lowanchor",600
"5216",2479894,"tamuon","highanchor",12000
"5217",2479895,"tamuon","highanchor",49000
"5218",2480000,"tamuon","highanchor",35000
"5219",2480132,"tamuon","lowanchor",10000
"5220",2480144,"tamuon","highanchor",45000
"5221",2480159,"tamuon","lowanchor",9000
"5222",2480162,"tamuon","highanchor",37000
"5223",2480177,"tamuon","lowanchor",5000
"5224",2480194,"tamuon","lowanchor",2500
"5225",2480201,"tamuon","lowanchor",2490
"5226",2480215,"tamuon","highanchor",30000
"5227",2480220,"tamuon","highanchor",35000
"5228",2480228,"tamuon","lowanchor",500
"5230",2480242,"tamuon","highanchor",36097
"5231",2480266,"tamuon","highanchor",30000
"5232",2480280,"tamuon","highanchor",40000
"5233",2480283,"tamuon","highanchor",130
"5234",2480332,"tamuon","lowanchor",7000
"5235",2480343,"tamuon","highanchor",48578
"5236",2480353,"tamuon","lowanchor",400
"5237",2480356,"tamuon","highanchor",45000
"5238",2480366,"tamuon","lowanchor",300
"5239",2480372,"tamuon","highanchor",10000
"5240",2480383,"tamuon","highanchor",41000
"5241",2480385,"tamuon","highanchor",30000
"5242",2480422,"tamuon","highanchor",20000
"5243",2480440,"tamuon","lowanchor",300
"5244",2480462,"tamuon","lowanchor",10000
"5245",2480467,"tamuon","highanchor",42000
"5246",2480474,"tamuon","lowanchor",500
"5247",2480477,"tamuon","highanchor",25762
"5248",2480481,"tamuon","highanchor",40000
"5249",2480490,"tamuon","highanchor",10000
"5251",2480518,"tamuon","highanchor",30000
"5252",2480541,"tamuon","highanchor",20000
"5253",2480558,"tamuon","highanchor",20000
"5254",2480566,"tamuon","highanchor",45000
"5255",2480567,"tamuon","highanchor",45000
"5256",2480574,"tamuon","lowanchor",1860
"5257",2480585,"tamuon","highanchor",37500
"5258",2480627,"tamuon","lowanchor",1000
"5259",2480628,"tamuon","highanchor",40000
"5260",2480632,"tamuon","highanchor",35000
"5262",2480672,"tamuon","highanchor",22000
"5264",2480687,"tamuon","highanchor",20000
"5265",2480690,"tamuon","highanchor",35000
"5266",2480693,"tamuon","highanchor",25000
"5267",2480707,"tamuon","lowanchor",102
"5268",2480720,"tamuon","highanchor",43000
"5269",2480725,"tamuon","lowanchor",150
"5270",2480727,"tamuon","lowanchor",10000
"5271",2480728,"tamuon","highanchor",40000
"5272",2480731,"tamuon","highanchor",20000
"5273",2480733,"tamuon","highanchor",20000
"5274",2480735,"tamuon","lowanchor",2500
"5275",2480811,"tamuon","highanchor",45000
"5276",2480827,"tamuon","highanchor",10000
"5277",2480834,"tamuon","highanchor",40000
"5278",2480836,"tamuon","lowanchor",400
"5279",2480838,"tamuon","highanchor",10000
"5280",2480841,"tamuon","lowanchor",1000
"5281",2480848,"tamuon","highanchor",25000
"5282",2480849,"tamuon","highanchor",35000
"5283",2480851,"tamuon","highanchor",30000
"5284",2480855,"tamuon","lowanchor",5000
"5285",2480864,"tamuon","highanchor",1000
"5286",2480865,"tamuon","lowanchor",1000
"5287",2480867,"tamuon","highanchor",22000
"5288",2480868,"tamuon","lowanchor",2000
"5289",2480869,"tamuon","lowanchor",20000
"5291",2480882,"tamuon","highanchor",37250
"5292",2480889,"tamuon","highanchor",25000
"5293",2480892,"tamuon","lowanchor",109
"5294",2480895,"tamuon","highanchor",35000
"5295",2480909,"tamuon","lowanchor",125
"5296",2480941,"tamuon","lowanchor",1000
"5297",2480952,"tamuon","lowanchor",150
"5298",2480957,"tamuon","highanchor",5000
"5299",2480959,"tamuon","lowanchor",800
"5300",2480979,"tamuon","highanchor",25000
"5301",2480981,"tamuon","lowanchor",1000
"5302",2480994,"tamuon","highanchor",47000
"5303",2481527,"tamuon","lowanchor",500
"5304",2481543,"tamuon","highanchor",45000
"5305",2481597,"tamuon","lowanchor",250
"5306",2481598,"tamuon","highanchor",25000
"5307",2481643,"tamuon","lowanchor",750
"5308",2481651,"tamuon","lowanchor",500
"5309",2481702,"tamuon","highanchor",45000
"5310",2481714,"tamuon","lowanchor",10000
"5311",2481741,"tamuon","highanchor",35000
"5312",2481750,"tamuon","highanchor",10000
"5313",2481751,"tamuon","lowanchor",500
"5314",2481788,"tamuon","highanchor",10000
"5315",2481851,"tamuon","lowanchor",300
"5316",2481868,"tamuon","highanchor",49000
"5318",2481901,"tamuon","highanchor",35000
"5319",2481902,"tamuon","lowanchor",1000
"5320",2481903,"tamuon","highanchor",49999
"5321",2481911,"tamuon","highanchor",30000
"5322",2481912,"tamuon","lowanchor",350
"5323",2481951,"tamuon","lowanchor",10000
"5325",2481965,"tamuon","highanchor",40000
"5326",2482000,"tamuon","lowanchor",300
"5327",2482018,"tamuon","highanchor",27000
"5328",2482061,"tamuon","lowanchor",10000
"5329",2482084,"tamuon","highanchor",20000
"5330",2482088,"tamuon","highanchor",20000
"5331",2482092,"tamuon","lowanchor",1500
"5332",2482098,"tamuon","lowanchor",1000
"5333",2482108,"tamuon","lowanchor",700
"5334",2482114,"tamuon","lowanchor",1000
"5335",2482143,"tamuon","lowanchor",200
"5336",2482158,"tamuon","highanchor",25000
"5337",2482170,"tamuon","lowanchor",2000
"5338",2482186,"tamuon","highanchor",20000
"5340",2482228,"tamuon","highanchor",45000
"5341",2482235,"tamuon","lowanchor",1000
"5342",2482264,"tamuon","lowanchor",45000
"5343",2482272,"tamuon","highanchor",46896
"5344",2482273,"tamuon","lowanchor",350
"5345",2482289,"tamuon","lowanchor",1000
"5346",2482290,"tamuon","lowanchor",1000
"5348",2482324,"tamuon","lowanchor",5000
"5349",2482338,"tamuon","highanchor",45000
"5350",2482356,"tamuon","highanchor",40000
"5353",2482387,"tamuon","lowanchor",1300
"5354",2482388,"tamuon","highanchor",20000
"5355",2482419,"tamuon","highanchor",25000
"5358",2482482,"tamuon","lowanchor",200
"5359",2482508,"tamuon","lowanchor",4505
"5360",2482555,"tamuon","lowanchor",125
"5361",2482563,"tamuon","highanchor",30000
"5362",2482564,"tamuon","highanchor",12000
"5363",2482587,"tamuon","lowanchor",2000
"5364",2482588,"tamuon","lowanchor",10000
"5365",2482605,"tamuon","lowanchor",850
"5366",2482611,"tamuon","highanchor",1100
"5367",2482621,"tamuon","lowanchor",300
"5368",2482623,"tamuon","highanchor",45000
"5369",2482632,"tamuon","highanchor",30000
"5370",2482634,"tamuon","highanchor",40000
"5371",2482654,"tamuon","lowanchor",250
"5372",2482707,"tamuon","lowanchor",1000
"5373",2482727,"tamuon","lowanchor",1000
"5374",2482751,"tamuon","highanchor",25000
"5375",2482753,"tamuon","lowanchor",120
"5376",2482758,"tamuon","lowanchor",10000
"5377",2482762,"tamuon","lowanchor",1000
"5378",2482783,"tamuon","highanchor",49000
"5379",2482784,"tamuon","lowanchor",1800
"5380",2482866,"tamuon","lowanchor",500
"5381",2482868,"tamuon","highanchor",2000
"5382",2482869,"tamuon","highanchor",40000
"5383",2482872,"tamuon","lowanchor",600
"5384",2482873,"tamuon","highanchor",40000
"5385",2482896,"tamuon","lowanchor",1000
"5386",2482963,"tamuon","highanchor",10000
"5387",2483014,"tamuon","lowanchor",1000
"5388",2483023,"tamuon","lowanchor",500
"5389",2483048,"tamuon","highanchor",8000
"5390",2483106,"tamuon","lowanchor",150
"5391",2483122,"tamuon","highanchor",25000
"5392",2483153,"tamuon","highanchor",30000
"5393",2483216,"tamuon","highanchor",30000
"5394",2483254,"tamuon","lowanchor",250
"5396",2483350,"tamuon","lowanchor",1000
"5397",2483383,"tamuon","lowanchor",2897
"5398",2483409,"tamuon","highanchor",10000
"5399",2483427,"tamuon","highanchor",10000
"5400",2483517,"tamuon","lowanchor",10000
"5401",2483521,"tamuon","highanchor",20000
"5402",2483525,"tamuon","lowanchor",1000
"5403",2483530,"tamuon","highanchor",10000
"5404",2483561,"tamuon","highanchor",48000
"5405",2483762,"tamuon","lowanchor",45000
"5406",2483763,"tamuon","highanchor",25000
"5407",2483822,"tamuon","lowanchor",500
"5408",2483859,"tamuon","highanchor",43000
