"","session_id","referrer","anch4group","anchoring4"
"205",2430718,"charles","highanchor",20000
"207",2430809,"charles","lowanchor",1000
"208",2430815,"charles","highanchor",7000
"209",2430817,"charles","lowanchor",600
"210",2458124,"charles","highanchor",45000
"211",2458125,"charles","highanchor",35000
"212",2458127,"charles","highanchor",20000
"213",2458128,"charles","highanchor",45000
"214",2458129,"charles","highanchor",7000
"215",2458130,"charles","lowanchor",1000
"216",2458136,"charles","highanchor",30000
"217",2458138,"charles","lowanchor",250
"218",2458139,"charles","lowanchor",250
"219",2458156,"charles","highanchor",20000
"220",2458158,"charles","lowanchor",150
"221",2458159,"charles","lowanchor",10000
"222",2458160,"charles","highanchor",26432
"223",2458161,"charles","highanchor",20000
"224",2458162,"charles","highanchor",8000
"226",2458168,"charles","lowanchor",428
"227",2458193,"charles","highanchor",20000
"228",2458195,"charles","lowanchor",850
"229",2458197,"charles","lowanchor",2000
"231",2458200,"charles","highanchor",45000
"232",2458202,"charles","highanchor",35000
"236",2467055,"charles","lowanchor",2000
"237",2467057,"charles","lowanchor",1000
"238",2467058,"charles","lowanchor",5000
"239",2467059,"charles","highanchor",45000
"240",2469642,"charles","highanchor",48000
"241",2469646,"charles","lowanchor",15000
"242",2469648,"charles","lowanchor",500
"243",2469799,"charles","lowanchor",150
"244",2469803,"charles","highanchor",17368
"245",2469810,"charles","highanchor",45000
"246",2469814,"charles","lowanchor",500
"247",2469821,"charles","lowanchor",500
"248",2469823,"charles","highanchor",17200
"249",2469829,"charles","highanchor",48000
"250",2469833,"charles","highanchor",20000
"251",2471619,"charles","highanchor",20000
"254",2471623,"charles","highanchor",45000
"255",2471626,"charles","highanchor",8000
"256",2471628,"charles","highanchor",30000
"257",2478671,"charles","highanchor",20000
"259",2478695,"charles","lowanchor",1000
"261",2478697,"charles","lowanchor",1500
"262",2481659,"charles","lowanchor",20000
"263",2481660,"charles","highanchor",16000
"264",2481672,"charles","lowanchor",500
"265",2481673,"charles","highanchor",45000
"266",2481674,"charles","lowanchor",500
"267",2481677,"charles","highanchor",30000
"268",2481691,"charles","lowanchor",1500
"269",2481697,"charles","highanchor",20000
"270",2481698,"charles","lowanchor",15000
"271",2481708,"charles","highanchor",20000
"272",2481827,"charles","lowanchor",30000
"273",2481828,"charles","highanchor",40000
"274",2481830,"charles","highanchor",41132
"275",2481831,"charles","highanchor",1000
"276",2481833,"charles","lowanchor",243
"277",2481834,"charles","highanchor",15000
"278",2483864,"charles","highanchor",11250
"279",2483865,"charles","highanchor",5000
"280",2483867,"charles","highanchor",45000
"281",2483869,"charles","lowanchor",10000
"282",2483875,"charles","lowanchor",1000
"283",2483877,"charles","highanchor",12000
"284",2484010,"charles","lowanchor",20000
"286",2484012,"charles","lowanchor",400
"287",2484013,"charles","lowanchor",350
"288",2484014,"charles","highanchor",40000
