.id,source,haus1.1,haus1.1t_1,haus2.1,haus2.1t_1,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,83.631,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Miyamoto|Huang|VanLange|Anderson|Rottenstrich|Critcher|Bauer|Inbar|Kay|Graham|Ross.Slate1|Alter,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,5,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,40.141,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|Alter|Ross.Slate1|VanLange|Kay|Critcher|Graham|Inbar|Rottenstrich|Anderson|Bauer|Miyamoto,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,41,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,39.054,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Rottenstrich|Graham|Kay|Inbar|Anderson|VanLange|Huang|Bauer|Critcher|Alter|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection,65,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,36.792,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Rottenstrich|Huang|Miyamoto|Bauer|Kay|Ross.Slate1|Graham|Alter|VanLange|Critcher|Inbar|Anderson,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,68,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,1,67.728,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Kay|Bauer|Anderson|Ross.Slate1|Alter|Inbar|Critcher|Huang|Graham|VanLange|Miyamoto|Rottenstrich,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,71,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,72.263,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Miyamoto|Anderson|Bauer|Inbar|Huang|Ross.Slate1|Alter|Rottenstrich|Kay|Critcher|Graham,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,73,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,134.66,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|Kay|Rottenstrich|Ross.Slate1|Anderson|Bauer|VanLange|Miyamoto|Critcher|Alter|Graham|Inbar,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection,77,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,2,50.748,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Ross.Slate1|Rottenstrich|Graham|Miyamoto|Bauer|Critcher|Alter|Huang|Inbar|Kay|Anderson,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,90,1,Order,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,56.493,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Anderson|Huang|Miyamoto|Kay|VanLange|Bauer|Alter|Ross.Slate1|Critcher|Inbar|Rottenstrich|Graham,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE,102,1,Order,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,,,1,23.129,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Hauser|Huang|Inbar|Graham|Rottenstrich|Kay|Anderson|VanLange|Miyamoto|Alter|Critcher|Bauer|Ross.Slate1,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,118,1,Order,all,TRUE
