"","session_id","referrer","d_art","IATexp.overall","IATEXPfilter"
"1494",2399787,"mcdaniel",0.994230746168928,6,"Include"
"1496",2400037,"mcdaniel",1.13082209323846,6.16666666666667,"Include"
"1497",2400210,"mcdaniel",0.408574905305448,5.66666666666667,"Include"
"1498",2400235,"mcdaniel",-0.228174026033813,5.41666666666667,"Include"
"1499",2401208,"mcdaniel",0.343031881394777,3.41666666666667,"Include"
"1500",2401951,"mcdaniel",0.319045091430465,5,"Include"
"1501",2402044,"mcdaniel",-0.40381996164672,2.41666666666667,"Include"
"1502",2402928,"mcdaniel",0.882197258499801,5.83333333333333,"Include"
"1503",2403279,"mcdaniel",0.0768835696639116,4.91666666666667,"Include"
"1504",2403281,"mcdaniel",0.994146187686094,4.91666666666667,"Include"
"1505",2403486,"mcdaniel",0.760088754161214,5.75,"Include"
"1509",2404963,"mcdaniel",0.771186945513974,5.33333333333333,"Include"
"1510",2406245,"mcdaniel",0.996340948278146,6.08333333333333,"Include"
"1511",2406254,"mcdaniel",0.85533893234553,4.41666666666667,"Include"
"1512",2406284,"mcdaniel",-0.319272576586418,5,"Include"
"1513",2406393,"mcdaniel",1.06661076520637,5.25,"Include"
"1514",2406430,"mcdaniel",1.01634194660048,5.66666666666667,"Include"
"1515",2406659,"mcdaniel",0.410794218870151,5.16666666666667,"Include"
"1516",2407838,"mcdaniel",0.734835411996611,4.83333333333333,"Include"
"1517",2407974,"mcdaniel",0.318277186793773,4.58333333333333,"Include"
"1518",2408350,"mcdaniel",-0.121930817965796,5.5,"Include"
"1519",2411236,"mcdaniel",0.822986535829274,6.25,"Include"
"1520",2417482,"mcdaniel",-0.00518811175085318,3.91666666666667,"Include"
"1521",2417521,"mcdaniel",0.00980446621897735,5.5,"Include"
"1522",2419187,"mcdaniel",-0.099183963208719,4.66666666666667,"Include"
"1523",2419449,"mcdaniel",-0.684423449140788,4,"Include"
"1524",2419466,"mcdaniel",0.517497250152219,5.33333333333333,"Include"
"1525",2422137,"mcdaniel",0.310073085441333,4.66666666666667,"Include"
"1526",2426038,"mcdaniel",-0.210484845518504,4.33333333333333,"Include"
"1528",2432796,"mcdaniel",0.0235682787043542,4.25,"Include"
"1530",2437191,"mcdaniel",1.26090453717654,5.91666666666667,"Include"
"1531",2443785,"mcdaniel",0.558576865028942,5.5,"Include"
"1532",2450946,"mcdaniel",1.11068759002654,5.66666666666667,"Include"
"1533",2451040,"mcdaniel",0.704075050372802,4.58333333333333,"Include"
"1534",2451047,"mcdaniel",1.02243886241937,4.75,"Include"
"1535",2451061,"mcdaniel",0.742820516266034,5.33333333333333,"Include"
"1536",2451063,"mcdaniel",0.0695399415068035,4,"Include"
"1537",2451168,"mcdaniel",0.0558161886986349,5.5,"Include"
"1539",2452524,"mcdaniel",-0.0822204885916182,5.33333333333333,"Include"
"1540",2452700,"mcdaniel",0.966775048115035,5.58333333333333,"Include"
"1541",2452715,"mcdaniel",-0.000147269268984396,5.58333333333333,"Include"
"1542",2453249,"mcdaniel",-0.0235320688616885,5.5,"Include"
"1543",2453291,"mcdaniel",0.184407347045848,4.58333333333333,"Include"
"1544",2455264,"mcdaniel",0.527929803763473,5.41666666666667,"Include"
"1545",2457301,"mcdaniel",1.31226997376557,5.16666666666667,"Include"
"1546",2457522,"mcdaniel",0.560763077348057,5,"Include"
"1547",2457617,"mcdaniel",0.550765252010251,3.58333333333333,"Include"
"1548",2463756,"mcdaniel",0.463667527586015,5.08333333333333,"Include"
"1550",2465595,"mcdaniel",-0.0149538348820122,3.33333333333333,"Include"
"1551",2465691,"mcdaniel",-0.5247310897873,5.66666666666667,"Include"
"1552",2465895,"mcdaniel",0.176036087111097,4.5,"Include"
"1553",2465948,"mcdaniel",0.0143445209729363,5.41666666666667,"Include"
"1554",2465952,"mcdaniel",0.799897083443528,6,"Include"
"1555",2466277,"mcdaniel",-0.138242641347951,3.91666666666667,"Include"
"1556",2466426,"mcdaniel",-0.233494103382377,3.58333333333333,"Include"
"1557",2466569,"mcdaniel",0.573323776030716,6.08333333333333,"Include"
"1558",2468447,"mcdaniel",1.31956459946188,6,"Include"
"1560",2475870,"mcdaniel",1.08691912409359,4.58333333333333,"Include"
"1561",2475950,"mcdaniel",0.853415489376726,5.75,"Include"
"1562",2475968,"mcdaniel",0.107981845055042,4.75,"Include"
"1563",2475985,"mcdaniel",0.611160902095994,3.66666666666667,"Include"
"1565",2476046,"mcdaniel",0.673007955549305,4.83333333333333,"Include"
"1566",2476444,"mcdaniel",0.978770884976395,5.5,"Include"
"1567",2476544,"mcdaniel",0.627215358528438,3.33333333333333,"Include"
"1568",2476548,"mcdaniel",0.884987110769564,5.83333333333333,"Include"
"1569",2476586,"mcdaniel",0.62833971698851,5,"Include"
"1570",2476588,"mcdaniel",-0.0685990417387679,5.33333333333333,"Include"
"1571",2476678,"mcdaniel",0.43547573228051,4.75,"Include"
"1572",2477597,"mcdaniel",1.37317238905911,5.91666666666667,"Include"
"1573",2478261,"mcdaniel",-0.190332058288809,5.5,"Include"
"1574",2478285,"mcdaniel",1.24240705163364,5.66666666666667,"Include"
"1575",2478338,"mcdaniel",0.9036092303231,6.08333333333333,"Include"
"1576",2478384,"mcdaniel",0.772778614471764,4.41666666666667,"Include"
"1577",2478426,"mcdaniel",0.0743173117702992,4.33333333333333,"Include"
"1578",2478477,"mcdaniel",1.25203001700709,4.33333333333333,"Include"
"1579",2478500,"mcdaniel",1.09060703612003,5.5,"Include"
"1580",2478592,"mcdaniel",0.558201833925578,5.08333333333333,"Include"
"1581",2478634,"mcdaniel",-0.342207993228519,4.58333333333333,"Include"
"1582",2479532,"mcdaniel",0.0959134739367566,5,"Include"
"1583",2479770,"mcdaniel",0.835712364018374,5.83333333333333,"Include"
"1584",2479919,"mcdaniel",0.720914070021406,5.16666666666667,"Include"
"1586",2480401,"mcdaniel",0.833490737287949,6,"Include"
"1587",2481545,"mcdaniel",0.498127106250291,3.91666666666667,"Include"
"1588",2482952,"mcdaniel",0.906708699740705,4.91666666666667,"Include"
"1589",2483183,"mcdaniel",0.471289947530642,3,"Include"
"1590",2483263,"mcdaniel",0.233839120358602,3.66666666666667,"Include"
"1591",2491455,"mcdaniel",0.213310779961337,3.58333333333333,"Include"
