"","session_id","referrer","anch3group","anchoring3"
"4931",2421408,"tamu","highanchor",43000
"4932",2421415,"tamu","highanchor",32000
"4933",2421419,"tamu","highanchor",38000
"4935",2421543,"tamu","lowanchor",6400
"4936",2421547,"tamu","highanchor",3000
"4937",2421553,"tamu","highanchor",40000
"4938",2421557,"tamu","highanchor",36000
"4939",2421562,"tamu","lowanchor",7850
"4940",2421667,"tamu","highanchor",43500
"4941",2421669,"tamu","highanchor",40000
"4942",2421671,"tamu","lowanchor",5000
"4943",2421672,"tamu","lowanchor",15250
"4944",2421674,"tamu","highanchor",45100
"4945",2421678,"tamu","lowanchor",18000
"4946",2421853,"tamu","highanchor",43000
"4947",2421858,"tamu","highanchor",31000
"4948",2421859,"tamu","highanchor",40000
"4949",2421862,"tamu","lowanchor",5000
"4950",2421868,"tamu","highanchor",43600
"4951",2421869,"tamu","lowanchor",6248
"4952",2421991,"tamu","lowanchor",5760
"4953",2421993,"tamu","lowanchor",18000
"4954",2421995,"tamu","highanchor",40000
"4955",2421999,"tamu","highanchor",43000
"4957",2422002,"tamu","lowanchor",2500
"4958",2422125,"tamu","lowanchor",3742
"4959",2422126,"tamu","highanchor",45000
"4960",2422127,"tamu","highanchor",11540
"4961",2422128,"tamu","highanchor",43000
"4962",2422131,"tamu","highanchor",32000
"4963",2422135,"tamu","highanchor",43720
"4964",2422245,"tamu","highanchor",45000
"4965",2422249,"tamu","lowanchor",3500
"4966",2422252,"tamu","highanchor",40000
"4967",2422437,"tamu","highanchor",45398
"4968",2422444,"tamu","lowanchor",10350
"4970",2422459,"tamu","lowanchor",5000
"4971",2422461,"tamu","highanchor",23000
"4972",2422679,"tamu","lowanchor",30000
"4973",2422682,"tamu","highanchor",45000
"4974",2422684,"tamu","lowanchor",12000
"4975",2422687,"tamu","lowanchor",6000
"4976",2422689,"tamu","highanchor",45400
"4978",2422857,"tamu","highanchor",39000
"4979",2422861,"tamu","highanchor",42000
"4981",2422874,"tamu","highanchor",39860
"4982",2422877,"tamu","highanchor",40000
"4983",2422882,"tamu","highanchor",25000
"4984",2423034,"tamu","lowanchor",2600
"4986",2423251,"tamu","highanchor",45000
"4987",2423254,"tamu","highanchor",45250
"4988",2423256,"tamu","lowanchor",32600
"4989",2423258,"tamu","highanchor",45000
"4990",2423262,"tamu","lowanchor",9875
"4991",2423266,"tamu","highanchor",36000
"4992",2425458,"tamu","highanchor",36000
"4993",2425485,"tamu","highanchor",27000
"4994",2425490,"tamu","highanchor",40000
"4995",2425493,"tamu","lowanchor",5000
"4996",2425497,"tamu","lowanchor",40000
"4997",2425499,"tamu","highanchor",23000
"4998",2425602,"tamu","highanchor",32000
"4999",2425606,"tamu","highanchor",30000
"5001",2425611,"tamu","highanchor",42025
"5002",2425612,"tamu","lowanchor",20000
"5003",2425622,"tamu","highanchor",36000
"5004",2425777,"tamu","highanchor",43000
"5005",2425783,"tamu","lowanchor",30000
"5006",2425785,"tamu","highanchor",45499
"5007",2425791,"tamu","highanchor",40000
"5008",2425794,"tamu","highanchor",40000
"5009",2425815,"tamu","highanchor",30000
"5010",2425901,"tamu","lowanchor",2450
"5011",2425903,"tamu","lowanchor",5000
"5012",2425904,"tamu","highanchor",42000
"5013",2426028,"tamu","lowanchor",24000
"5014",2426035,"tamu","highanchor",43000
"5015",2426040,"tamu","lowanchor",6000
"5016",2426042,"tamu","highanchor",40000
"5018",2426071,"tamu","lowanchor",30000
"5019",2426153,"tamu","lowanchor",4000
"5020",2426156,"tamu","highanchor",30000
"5021",2426160,"tamu","lowanchor",5000
"5022",2426162,"tamu","highanchor",43000
"5023",2426169,"tamu","highanchor",29000
"5024",2426307,"tamu","lowanchor",3742
"5025",2426309,"tamu","lowanchor",16000
"5026",2426320,"tamu","highanchor",45000
"5027",2426433,"tamu","highanchor",38000
"5029",2426441,"tamu","highanchor",45000
"5030",2426558,"tamu","lowanchor",45000
"5031",2426560,"tamu","highanchor",35000
"5032",2426564,"tamu","lowanchor",32600
"5033",2426568,"tamu","highanchor",26000
"5034",2426571,"tamu","lowanchor",12000
"5035",2426688,"tamu","highanchor",32000
"5036",2426692,"tamu","lowanchor",8000
"5037",2426694,"tamu","highanchor",32000
"5038",2426695,"tamu","highanchor",43560
"5039",2426699,"tamu","highanchor",42300
"5040",2426838,"tamu","lowanchor",25000
"5041",2426842,"tamu","highanchor",21210
"5042",2426844,"tamu","highanchor",30000
"5043",2426847,"tamu","lowanchor",5000
"5044",2426854,"tamu","lowanchor",6000
"5045",2426866,"tamu","highanchor",36000
"5046",2428570,"tamu","lowanchor",10000
"5047",2428571,"tamu","lowanchor",2800
"5048",2428572,"tamu","highanchor",43000
"5049",2428574,"tamu","lowanchor",4000
"5051",2428668,"tamu","highanchor",35000
"5052",2428670,"tamu","lowanchor",18000
"5053",2428758,"tamu","highanchor",37500
"5054",2428759,"tamu","highanchor",40000
"5055",2428762,"tamu","lowanchor",20000
"5056",2428764,"tamu","highanchor",45000
"5057",2428846,"tamu","highanchor",44000
"5058",2428847,"tamu","lowanchor",29000
"5059",2428848,"tamu","lowanchor",6752
"5060",2428851,"tamu","lowanchor",27800
"5061",2428930,"tamu","lowanchor",24000
"5062",2428939,"tamu","lowanchor",3000
"5063",2428942,"tamu","highanchor",3000
"5064",2428944,"tamu","lowanchor",5000
"5065",2429015,"tamu","lowanchor",2300
"5066",2429017,"tamu","highanchor",30000
"5067",2429020,"tamu","lowanchor",3742
"5068",2429091,"tamu","highanchor",45000
"5069",2429093,"tamu","highanchor",37500
"5070",2429098,"tamu","highanchor",43000
"5071",2429192,"tamu","lowanchor",6500
"5072",2429193,"tamu","highanchor",42500
"5073",2429211,"tamu","lowanchor",13840
"5074",2429343,"tamu","lowanchor",14000
"5075",2429345,"tamu","lowanchor",24000
"5076",2429351,"tamu","highanchor",29500
"5077",2429353,"tamu","highanchor",40000
"5078",2429354,"tamu","highanchor",40000
"5079",2429513,"tamu","highanchor",35000
"5080",2429516,"tamu","lowanchor",3500
"5081",2429593,"tamu","highanchor",45250
"5082",2429598,"tamu","highanchor",35000
"5083",2429605,"tamu","lowanchor",3000
"5084",2429628,"tamu","highanchor",43500
"5085",2429631,"tamu","lowanchor",29832
"5086",2430828,"tamu","lowanchor",12500
"5087",2430833,"tamu","lowanchor",6000
"5088",2430836,"tamu","lowanchor",5000
"5089",2430914,"tamu","highanchor",40000
"5090",2430915,"tamu","lowanchor",24000
"5091",2430916,"tamu","highanchor",40000
"5092",2430992,"tamu","highanchor",40000
"5093",2430993,"tamu","highanchor",43000
"5094",2430994,"tamu","lowanchor",29000
"5095",2430997,"tamu","lowanchor",3742
"5096",2431000,"tamu","highanchor",43000
"5097",2431063,"tamu","lowanchor",5760
"5098",2431064,"tamu","highanchor",45000
"5099",2431066,"tamu","highanchor",28000
"5100",2431067,"tamu","lowanchor",10000
"5101",2431068,"tamu","lowanchor",2100
"5102",2431113,"tamu","highanchor",42000
"5103",2431450,"tamu","highanchor",44235
"5104",2431454,"tamu","lowanchor",3526
"5105",2431456,"tamu","lowanchor",2400
"5106",2431571,"tamu","lowanchor",3256
"5107",2431577,"tamu","highanchor",43000
"5108",2431581,"tamu","lowanchor",20000
"5109",2431605,"tamu","lowanchor",2685
"5110",2431608,"tamu","highanchor",30000
"5111",2431630,"tamu","highanchor",11000
"5112",2431631,"tamu","highanchor",42500
"5113",2431633,"tamu","highanchor",40000
"5114",2431707,"tamu","highanchor",45000
"5115",2431710,"tamu","lowanchor",24000
"5116",2431712,"tamu","lowanchor",40000
