uID,variable,factor,.id,source,crit1.1,crit2.1,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
106,20,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,20,20,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Ross.Slate1|Miyamoto|Graham|Bauer|Inbar|Rottenstrich|Alter|Kay|VanLange|Huang|Anderson|Hauser|Critcher,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,13,Global,WEIRD,TRUE
107,70,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,70,70,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Anderson|Rottenstrich|Graham|Alter|Ross.Slate1|Bauer|Hauser|VanLange|Miyamoto|Kay|Huang|Inbar|Critcher,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,13,Global,WEIRD,TRUE
108,34,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,34,34,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Ross.Slate1|Critcher|Graham|VanLange|Alter|Bauer|Inbar|Huang|Rottenstrich|Kay|Hauser|Miyamoto|Anderson,ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,2,Global,WEIRD,TRUE
110,65,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,65,65,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Anderson|Ross.Slate1|VanLange|Huang|Bauer|Inbar|Graham|Miyamoto|Alter|Rottenstrich|Hauser|Kay|Critcher,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,13,Global,WEIRD,TRUE
112,60,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,60,60,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Graham|Ross.Slate1|Hauser|Alter|Rottenstrich|Kay|Huang|Inbar|Anderson|Miyamoto|VanLange|Critcher|Bauer,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five,12,Global,WEIRD,TRUE
114,55,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,55,55,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Bauer|VanLange|Alter|Anderson|Hauser|Graham|Inbar|Critcher|Kay|Rottenstrich|Miyamoto|Huang|Ross.Slate1,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),8,Global,WEIRD,TRUE
115,30,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,30,30,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Rottenstrich|Bauer|Anderson|Huang|Hauser|Kay|Miyamoto|Alter|Inbar|Critcher|VanLange|Graham|Ross.Slate1,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE,10,Global,WEIRD,TRUE
118,20,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,20,20,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Hauser|Huang|Inbar|Graham|Rottenstrich|Kay|Anderson|VanLange|Miyamoto|Alter|Critcher|Bauer|Ross.Slate1,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,11,Global,WEIRD,TRUE
119,40,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,40,40,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Critcher|VanLange|Huang|Kay|Inbar|Ross.Slate1|Rottenstrich|Bauer|Hauser|Alter|Graham|Miyamoto|Anderson,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,1,Global,WEIRD,TRUE
120,65,P97,ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY__pencilpapercritcher_wilfredlaur_r.csv,wilfredlaur,65,65,wilfredlaur,wilfredlaur,wilfredlaur,Canada,"Wilfrid Laurier University, Waterloo, Ontario, Canada",English,1,illegal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Rottenstrich|Ross.Slate1|Anderson|Miyamoto|VanLange|Critcher|Hauser|Kay|Graham|Alter|Bauer|Huang|Inbar,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),6,Global,WEIRD,TRUE
