uID,variable,factor,.id,source,zhon.dv.1_1,zhon.dv.1_2,zhon.dv.1_3,zhon.dv.1_4,zhon.dv.1_5,zhon.dv.1_6,zhon.dv.1_7,zhon.dv.1_8,zhon.dv.1_9,zhon.dv.1_10,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,nCopied.zhon1,nCopied.zhon2,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
69,5,Ethical,ML2_Slate2_AustraliaEng_online_DEPLOY__unsw_r.csv,unswonline,4,5,5,2,3,1,5,5,1,5,1,unswonline,unswonline,unswonline,Australia,"University of New South Wales, Sydney, Australia",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,571,Zhong|Hsee|Knobe|Hauser|Tversky|Risen|Shafir|Tversky.Gati|Geissner|Ross.Slate2|Gray|Schwarz|Savani|Norenzayan|Zaval,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,1,Order,all,TRUE
158,5.6,Ethical,ML2_Slate2_CanadaEng_online_DEPLOY__carleton_r.csv,carleton,4,6,5,1,3,1,5,5,2,7,2,carleton,carleton,carleton,Canada,"Carleton University, Ottawa, Canada",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,573,Zhong|Shafir|Hauser|Savani|Tversky|Schwarz|Gray|Ross.Slate2|Knobe|Zaval|Hsee|Tversky.Gati|Geissner|Risen|Norenzayan,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,1,Order,all,TRUE
162,5.6,Ethical,ML2_Slate2_CanadaEng_online_DEPLOY__carleton_r.csv,carleton,6,6,5,1,5,1,5,7,4,5,2,carleton,carleton,carleton,Canada,"Carleton University, Ottawa, Canada",English,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,573,Zhong|Zaval|Gray|Geissner|Ross.Slate2|Tversky|Hauser|Savani|Tversky.Gati|Hsee|Schwarz|Shafir|Risen|Knobe|Norenzayan,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,1,Order,all,TRUE
251,3.2,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznam,3,3,4,4,2,2,3,3,5,3,1,seznam,seznam,seznam,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,553,Zhong|Gray|Geissner|Savani|Zaval|Hauser|Shafir|Schwarz|Hsee|Knobe|Tversky|Tversky.Gati|Ross.Slate2|Risen|Norenzayan,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,1,Order,all,TRUE
263,1.4,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznam,2,1,2,1,2,1,2,1,3,1,1,seznam,seznam,seznam,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,564,Zhong|Tversky.Gati|Risen|Schwarz|Hsee|Ross.Slate2|Geissner|Tversky|Knobe|Savani|Gray|Zaval|Hauser|Norenzayan|Shafir,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,1,Order,all,TRUE
273,2.4,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznam,2,3,3,4,1,1,2,2,4,2,2,seznam,seznam,seznam,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,564,Zhong|Hsee|Norenzayan|Zaval|Gray|Risen|Savani|Knobe|Tversky|Schwarz|Shafir|Tversky.Gati|Ross.Slate2|Geissner|Hauser,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,1,Order,all,TRUE
274,2.4,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznam,6,3,5,7,6,1,1,1,7,2,1,seznam,seznam,seznam,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,561,Zhong|Savani|Knobe|Schwarz|Tversky|Hsee|Shafir|Hauser|Gray|Norenzayan|Zaval|Ross.Slate2|Geissner|Risen|Tversky.Gati,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,1,Order,all,TRUE
317,1.6,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznamon,2,2,1,6,3,1,1,2,6,2,1,seznamon,seznamon,seznamon,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,564,Zhong|Hsee|Tversky.Gati|Geissner|Gray|Ross.Slate2|Shafir|Knobe|Norenzayan|Zaval|Savani|Risen|Schwarz|Hauser|Tversky,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,1,Order,all,TRUE
337,2.2,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznamon,1,2,3,4,1,1,1,4,1,1,2,seznamon,seznamon,seznamon,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,562,Zhong|Shafir|Risen|Schwarz|Geissner|Tversky|Hsee|Savani|Norenzayan|Tversky.Gati|Ross.Slate2|Gray|Hauser|Knobe|Zaval,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,1,Order,all,TRUE
369,4.2,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznamon,5,3,3,4,3,1,3,6,5,6,2,seznamon,seznamon,seznamon,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,564,Zhong|Gray|Tversky.Gati|Norenzayan|Schwarz|Risen|Geissner|Shafir|Tversky|Savani|Ross.Slate2|Hsee|Zaval|Hauser|Knobe,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,1,Order,all,TRUE
382,1.8,Ethical,ML2_Slate2_CzechCzech_Republic_recoded_values_r.csv,seznamon,5,4,1,3,1,1,1,1,6,2,2,seznamon,seznamon,seznamon,Czech Republic,"Department of Psychology, Charles University, Prague, Czech Republic",Czech,1,,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,555,Zhong|Hauser|Gray|Schwarz|Tversky|Ross.Slate2|Geissner|Hsee|Norenzayan|Tversky.Gati|Knobe|Savani|Shafir|Zaval|Risen,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,1,Order,all,TRUE
459,5,Ethical,ML2_Slate2_Dutch_Inlab_DEPLOY__netherlands_r.csv,tilburg,4,5,5,6,7,6,6,4,4,5,2,tilburg,tilburg,tilburg,The Netherlands,"Department of Social Psychology, Tilburg University, P.O. Box 90153, Tilburg, 5000 LE, Netherlands",Dutch,1,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",,652,Zhong|Shafir|Tversky.Gati|Ross.Slate2|Gray|Norenzayan|Schwarz|Knobe|Savani|Zaval|Hsee|Risen|Geissner|Hauser|Tversky,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,1,Order,all,TRUE
